Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Urban_or_Rural_Area,Incident Reports,Environmental Impact,Public Transport Usage,Road condition,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather,Roadwork and Construction Activity,Cities
25653,40.61116896,1.5,93.80058385,100,Urban,4,101.306,58.49433482,Dry,60.12872336,85.50184092,102,Overcast,No,Grand Terrace
11840,41.56167328,1.110457325,34.50945664,54.66020794,Urban,0,73.68,46.58146892,Dry,82.84250515,73.11098852,218,Rain,No,Stoughton
23170,48.67646822,1.101000044,82.94520008,100,Urban,3,96.34,44.20533413,Wet or damp,86.58075734,67.16246089,104,Clear,No,La Grande
24096,29.20397209,1.336093499,71.22996612,100,Urban,1,98.192,55.25030643,Dry,82.19340936,88.3660062,86,Windy,No,Fords
23847,44.13367784,1.123346782,79.73750387,100,Urban,2,97.694,53.16756661,Dry,88.43159445,69.87221078,90,Rain,No,Palos Verdes Estates
23507,47.44807248,1.131966172,80.18081926,100,Urban,3,97.014,60.80358749,Wet or damp,87.85334779,87.63420359,117,Clear,No,Linganore
69272,37.30814502,1.5,100,100,Urban,2,188.544,59.62733259,Dry,79.07528597,84.93767815,101,Clear,No,Mango
23293,64.11568895,1.038676158,83.76392146,100,Urban,3,96.586,37.52634897,Dry,84.585909,88.96546527,117,Rain,Yes,D'Iberville
24440,54.78538162,1.222901553,83.63535137,100,Urban,1,98.88,10.37023038,Dry,69.57872154,75.80011779,106,Clear,No,Tomball
15019,38.01410397,1.020261402,55.33587625,73.01193661,Urban,2,80.038,32.86440711,Dry,71.19694211,73.76357401,96,Clear,No,Blytheville
22777,21.14839957,1.079948817,67.57668927,100,Urban,1,95.554,69.03824009,Wet or damp,74.4334894,85.1723065,100,Clear,Yes,Sharon
57938,20,1.5,100,100,Urban,1,165.876,42.78725517,Dry,64.94464967,50.8745829,117,Clear,No,West Carrollton
30567,43.2525517,1.5,100,100,Urban,0,111.134,52.44583357,Dry,92.87829027,84.43219273,89,Clear,No,Suamico
15681,50.73108139,1.098487486,47.4479318,82.80310253,Urban,0,81.362,47.14000195,Wet or damp,88.97257399,68.57301317,85,Rain,No,Wimauma
19121,46.6459805,1.071514113,64.16314176,97.57276455,Urban,0,88.242,62.60842242,Wet or damp,94.72353719,90.72754804,93,Clear,No,Holly Hill
56247,32.87764695,1.5,100,100,Urban,0,162.494,11.22954623,Wet or damp,99.80197231,53.67686666,99,Overcast,No,Mounds View
38016,29.05194233,1.5,100,100,Urban,1,126.032,34.83498589,Wet or damp,75.16906032,74.36120284,89,Overcast,No,Festus
28355,50.48894608,1.5,98.52765452,100,Urban,2,106.71,26.5589199,Wet or damp,86.71151007,88.36128611,102,Clear,No,Ionia
27567,31.43577832,1.5,96.11996317,100,Urban,1,105.134,39.065305,Wet or damp,94.3025903,83.03112316,85,Rain,No,Newcastle
31999,36.83716643,1.5,98.00116755,100,Urban,3,113.998,11.81188489,Dry,73.10491541,88.42518554,85,Clear,No,Avocado Heights
17136,36.69274857,1.047767243,56.71188891,83.42719709,Urban,0,84.272,67.50886252,Dry,97.18919919,62.14889526,104,Overcast,No,Sugarland Run
48026,39.89928607,1.5,100,100,Urban,2,146.052,12.4805736,Wet or damp,94.10915747,97.02229006,97,Clear,No,Waianae
44737,52.13339554,1.5,100,100,Urban,0,139.474,37.16629801,Wet or damp,94.81816129,86.95275554,119,Overcast,No,Bloomsburg
47167,20,1.5,100,100,Urban,2,144.334,10.37561939,Dry,76.06112109,87.85931805,111,Overcast,No,Jennings
40356,23.71137022,1.5,100,100,Urban,1,130.712,27.35465032,Dry,61.16785822,85.80574637,94,Rain,Yes,Holiday City-Berkeley
38464,42.56672619,1.5,100,100,Urban,3,126.928,63.50948609,Dry,65.02301058,70.91711561,104,Fog,No,Manvel
9654,47.61838967,1.223753487,34.08964869,48.65484748,Urban,0,69.308,57.69181007,Dry,74.32796482,96.78368977,186,Clear,No,Lakeland South
20584,41.78493205,1.179507915,70.07246452,100,Urban,3,91.168,48.75969482,Dry,69.78051622,79.441823,98,Fog,No,St. Ann
26195,34.6470188,1.5,78.8420463,100,Urban,0,102.39,28.74525798,Dry,72.98355317,55.56429321,98,Rain,No,Red Bank
36207,29.59733751,1.5,100,100,Urban,4,122.414,59.21885813,Dry,67.08363055,84.12854775,100,Rain,No,Neosho
22483,51.89197459,1.30165259,72.80961333,100,Urban,0,94.966,62.06302868,Dry,67.44976316,52.55968171,100,Rain,No,Larkspur
27932,35.82519104,1.5,94.81917049,100,Urban,1,105.864,55.86668869,Dry,89.03220207,99.43253491,99,Overcast,No,Pasadena Hills
43232,20.608033,1.5,100,100,Urban,2,136.464,27.02086354,Dry,82.88643481,61.30542931,107,Clear,Yes,Byram
45989,46.31463821,1.5,100,100,Urban,1,141.978,49.57166163,Dry,71.66677877,99.88562409,99,Clear,No,Solana Beach
38192,33.03930513,1.5,100,100,Urban,3,126.384,19.93171032,Dry,89.64737701,76.65190817,97,Clear,No,West Monroe
26280,51.59787091,1.5,94.83413421,100,Urban,1,102.56,61.56492506,Dry,76.74712543,79.73137417,85,Clear,No,Timberlake
24548,47.63823327,1.299171015,78.28985074,100,Urban,2,99.096,61.20551588,Wet or damp,82.0023726,83.41755203,88,Clear,No,Cheney
17382,53.62987455,1.352124879,61.16456799,90.61278393,Urban,0,84.764,12.37895998,Dry,83.04559853,66.95967514,98,Fog,Yes,Stony Brook
38879,42.29826435,1.5,100,100,Urban,2,127.758,64.26305612,Dry,79.08619409,61.45546425,98,Clear,No,Forrest City
12114,44.76140171,1.347627407,32.02860554,65.04328564,Urban,0,74.228,22.73400056,Wet or damp,83.38382163,54.03685892,201,Clear,No,Amherst
33062,35.97145876,1.5,100,100,Urban,3,116.124,55.40178239,Wet or damp,65.92702186,93.47280609,97,Overcast,Yes,Florida City
24928,25.32693677,1.280165207,92.13286175,100,Urban,1,99.856,39.29324728,Dry,76.43184643,64.84807515,102,Clear,No,Vadnais Heights
13799,56.24417468,1.143141573,44.10765414,67.49087561,Urban,2,77.598,50.73149492,Dry,62.81932432,85.65959642,203,Clear,No,Woodhaven
37558,29.1505607,1.5,100,100,Urban,1,125.116,52.19900346,Wet or damp,75.62821654,50.70624146,100,Clear,No,Branson
19289,52.06668547,1.226694502,57.31157576,100,Urban,2,88.578,39.81152239,Wet or damp,98.48717382,71.18698102,92,Clear,No,Emeryville
20643,42.31623102,1.223391227,71.26208106,100,Urban,1,91.286,14.7144095,Dry,88.0696098,88.3981951,98,Clear,No,Gonzales
38799,33.12988257,1.5,100,100,Urban,0,127.598,30.170353,Dry,63.60523267,60.97066529,95,Fog,No,Manorville
36860,37.43876183,1.5,100,100,Urban,2,123.72,77.27802896,Wet or damp,68.83226554,92.01938,98,Clear,Yes,Highland City
36858,33.4547527,1.5,100,100,Urban,2,123.716,42.77526865,Dry,95.13037967,52.42024162,94,Clear,No,Meadville
33412,39.61188858,1.5,100,100,Urban,2,116.824,56.22813992,Wet or damp,99.74987373,52.28731986,123,Clear,No,San Anselmo
34449,43.37868387,1.5,100,100,Urban,2,118.898,73.09519061,Dry,79.28493909,61.78791185,127,Fog,No,Oatfield
20048,48.09950979,1.303955153,75.38698956,100,Urban,4,90.096,73.1362207,Wet or damp,92.05091189,93.62086432,103,Rain,No,Oakland
43030,28.86597274,1.5,100,100,Urban,2,136.06,60.45391832,Dry,67.83844331,61.49829217,110,Clear,No,Kelso
28516,32.40206526,1.5,88.16566085,100,Urban,1,107.032,71.59702758,Dry,77.75186032,57.85814707,102,Clear,No,Jerome
23081,41.49903333,1.196987134,75.28130384,100,Urban,2,96.162,48.9869894,Dry,91.68329113,51.9013556,98,Clear,Yes,Grover Beach
18032,49.76973169,1.303194013,56.65295969,90.48860706,Urban,0,86.064,38.617293,Wet or damp,82.20359146,75.72050817,97,Clear,No,Tucson Estates
34826,20,1.5,100,100,Urban,3,119.652,12.08952473,Dry,93.46336454,56.55890728,88,Overcast,No,Fostoria
10744,46.72469932,1.251128056,26.46824842,54.68413807,Urban,1,71.488,31.95395507,Wet or damp,69.95454355,75.27722935,188,Rain,No,Sarasota Springs
25942,48.034463,1.5,77.76660734,100,Urban,2,101.884,10.53297183,Dry,76.905496,70.04581121,98,Clear,No,Robinson
36903,39.27083275,1.5,100,100,Urban,3,123.806,60.36044265,Wet or damp,98.6834788,57.5500068,79,Clear,No,Eufaula
43889,24.47915733,1.5,100,100,Urban,0,137.778,17.24234489,Dry,84.39727697,81.80588285,95,Overcast,Yes,Enumclaw
21212,50.76029259,1.158010033,61.14259603,100,Urban,0,92.424,69.29628737,Wet or damp,91.03939799,74.91534106,106,Clear,No,Verde Village
44963,28.88606069,1.5,100,100,Urban,0,139.926,39.80373645,Wet or damp,94.87100959,82.16472989,133,Fog,No,Canóvanas
50186,29.65209246,1.5,100,100,Urban,2,150.372,17.66837659,Wet or damp,65.99266292,93.40725765,117,Overcast,No,North Adams
23590,58.97442907,1.229965816,82.76786019,100,Urban,0,97.18,29.98657162,Wet or damp,95.5944075,79.5017527,95,Clear,No,Claiborne
26795,52.2787518,1.5,97.96268332,100,Urban,4,103.59,29.14288335,Wet or damp,62.41029435,90.04349858,86,Clear,No,Diamond Springs
28803,35.5130862,1.5,94.02445316,100,Urban,2,107.606,52.73412313,Wet or damp,91.97816475,79.76993734,83,Fog,No,Wickliffe
47849,37.02959975,1.5,100,100,Urban,6,145.698,35.46118704,Dry,96.27424944,84.48088321,99,Clear,No,Sedro-Woolley
12429,35.40773025,1.117659893,34.82407583,58.92935965,Urban,0,74.858,50.86209792,Dry,96.17397867,76.49085945,208,Fog,No,Minooka
25308,21.54952128,1.5,87.73699409,100,Urban,4,100.616,35.38676761,Dry,61.58888858,61.24226787,96,Clear,No,Blackfoot
22268,54.16395785,1.372902679,68.49293658,100,Urban,0,94.536,47.99265944,Dry,99.40691611,80.48893634,102,Clear,Yes,Paradise Valley
31821,30.06032899,1.5,100,100,Urban,2,113.642,60.39906067,Wet or damp,99.5840552,78.29888574,93,Rain,No,Saddlebrooke
42451,47.3854661,1.5,100,100,Urban,2,134.902,66.37981923,Dry,75.08908259,88.18680708,91,Clear,No,Brown Deer
40664,41.9648131,1.5,100,100,Urban,2,131.328,32.79424164,Wet or damp,82.26347555,58.63257376,105,Clear,No,Gaffney
17163,46.9609694,1.333069523,66.07917935,90.46287005,Urban,0,84.326,53.62419887,Wet or damp,94.2945823,61.1711995,114,Clear,No,Fulton
33919,48.65142967,1.5,100,100,Urban,5,117.838,18.84612489,Dry,73.27808377,51.00777762,94,Overcast,No,Boiling Springs
17365,51.28425425,1.34658154,67.23623766,90.74286621,Urban,0,84.73,62.28506578,Dry,69.62111199,53.19153973,79,Clear,No,Lewisburg
46145,52.30172056,1.5,100,100,Urban,7,142.29,66.64870035,Wet or damp,77.32316427,91.46888133,86,Clear,No,Melvindale
23405,51.06662724,1.130768951,83.5538976,100,Urban,3,96.81,75.50796884,Wet or damp,73.09555892,68.13452975,108,Clear,No,Goldenrod
21609,37.01215144,1.316680905,72.23964122,100,Urban,2,93.218,15.15343915,Wet or damp,64.75640408,56.83655334,95,Clear,No,Lansdowne
15144,40.31599945,1.393552144,52.37460518,78.34693165,Urban,1,80.288,59.2856189,Dry,85.29133778,82.4686739,118,Clear,Yes,Dunkirk
54560,20,1.5,100,100,Urban,3,159.12,48.78329732,Wet or damp,81.86339599,94.43579328,115,Clear,No,Guymon
13930,59.405187,1.370756543,49.248606,71.11443873,Urban,0,77.86,12.6980467,Wet or damp,89.52718894,85.81223653,201,Clear,No,Kingsburg
51478,35.29510092,1.5,100,100,Urban,0,152.956,39.9410828,Wet or damp,86.04385048,85.22506159,115,Clear,No,Lantana
24979,39.6364312,1.071019108,89.38860678,100,Urban,1,99.958,59.89997827,Dry,66.33583578,51.20324763,96,Clear,No,Cloquet
9491,41.91154443,1.0676298,41.5774258,50.51192566,Urban,0,68.982,62.35035717,Dry,80.752605,78.29961323,203,Clear,No,Richton Park
44656,47.49990961,1.5,100,100,Urban,2,139.312,42.48129026,Dry,97.51109043,63.70447239,96,Clear,No,Ridgefield
27541,40.01780459,1.5,89.00253501,100,Urban,4,105.082,40.39145864,Dry,88.01047403,93.17822662,103,Overcast,No,Castle Pines
19645,63.34298448,1.348316043,63.95721962,99.0595269,Urban,0,89.29,45.8880445,Wet or damp,68.9142924,61.2593574,93,Clear,No,Lindsay
13856,49.60466504,1.16149308,41.54137976,69.40447159,Urban,0,77.712,39.27298654,Dry,75.75234066,85.02133418,180,Clear,No,Levelland
40586,40.54567348,1.5,100,100,Urban,2,131.172,32.60626205,Wet or damp,91.68256307,74.65534079,106,Windy,No,Union
22156,43.40081501,1.161629979,79.35028976,100,Urban,1,94.312,65.21642271,Dry,80.10510738,60.30795724,100,Clear,No,Poquoson
17150,71.52242335,1.215081782,64.03711409,83.91869925,Urban,0,84.3,57.59633381,Wet or damp,68.39275708,96.24097075,107,Overcast,No,Mendota
60411,24.43964816,1.5,100,100,Urban,5,170.822,12.7981405,Wet or damp,85.5120505,68.13238083,104,Clear,Yes,Spearfish
24435,40.64460806,1.119190323,85.20316278,100,Urban,0,98.87,61.1586931,Dry,72.43610521,77.53994636,109,Clear,No,Cottonwood
37895,20,1.5,100,100,Urban,2,125.79,10.52294789,Dry,78.01776944,74.45544889,93,Clear,No,Northlake
49065,36.54245035,1.5,100,100,Urban,4,148.13,55.25454397,Dry,68.83662746,64.2039092,105,Clear,Yes,North Merrick
30047,21.74308838,1.5,98.9339795,100,Urban,2,110.094,13.38962178,Dry,96.68103036,50.61158118,93,Clear,No,Rantoul
22423,44.52090411,1.040255557,78.28746104,100,Urban,2,94.846,59.54549117,Wet or damp,95.63236366,69.92630322,92,Clear,No,North St. Paul
22356,37.21108695,1.331693467,84.22040744,100,Urban,0,94.712,62.57273322,Dry,95.08217694,96.56140855,104,Rain,Yes,Winnetka
37441,51.91476429,1.5,100,100,Urban,0,124.882,72.88567386,Dry,84.90910031,86.38971852,95,Clear,No,Ridge
29764,25.6102538,1.5,100,100,Urban,1,109.528,77.41626135,Dry,61.11239904,95.62215371,115,Clear,No,Baraboo
56662,35.42479973,1.5,100,100,Urban,3,163.324,71.41268321,Dry,81.56072888,96.06142063,98,Clear,No,Lake Elmo
7977,37.08991179,1.09748451,26.39776116,39.47473334,Urban,0,65.954,22.92092669,Dry,81.35936354,68.21027784,191,Clear,No,Lake Norman of Catawba
28665,51.54175123,1.5,93.37501963,100,Urban,1,107.33,55.71209465,Dry,95.43577324,69.24780275,86,Clear,No,Big Bear City
28371,49.05063634,1.5,100,100,Urban,1,106.742,22.68875038,Dry,82.34403544,53.85391047,77,Clear,No,Fort Atkinson
26786,20,1.5,94.73838527,100,Urban,4,103.572,59.14036894,Dry,62.32604469,51.98757558,95,Clear,No,Cascades
23985,43.87671606,1.098913126,74.34427508,100,Urban,5,97.97,26.6649053,Dry,97.11244028,84.94919945,108,Clear,No,Gold Canyon
29203,35.75947136,1.5,92.29470733,100,Urban,3,108.406,28.17856688,Dry,64.9502831,97.41799033,106,Overcast,No,Grenada
18345,60.67595326,1.027988869,53.87899508,92.69613505,Urban,0,86.69,10.37660923,Dry,90.67418108,70.83518714,94,Clear,No,Annapolis Neck
12335,45.41671854,1.108942895,44.77453781,58.39757543,Urban,0,74.67,15.46524233,Wet or damp,95.2317264,65.52187008,188,Clear,No,Amelia
48733,44.06694852,1.5,100,100,Urban,2,147.466,15.61346023,Dry,96.42752402,73.02626711,90,Overcast,No,Forest
47365,23.22016177,1.5,100,100,Urban,0,144.73,29.99482448,Wet or damp,62.64002915,69.04519246,88,Overcast,No,Doctor Phillips
25987,42.70653717,1.5,96.60658558,100,Urban,0,101.974,59.15279704,Dry,73.06957321,82.8790717,85,Clear,No,Box Elder
36230,35.66339709,1.5,100,100,Urban,2,122.46,32.00281591,Wet or damp,90.88176944,96.96578922,101,Clear,No,Jensen Beach
52720,38.50721285,1.5,100,100,Urban,3,155.44,47.85482584,Wet or damp,93.62601299,93.03340594,111,Clear,No,Liberty Lake
31334,54.66870787,1.5,100,100,Urban,2,112.668,62.11421469,Dry,67.05826692,83.04832064,115,Windy,Yes,Newington Forest
37610,38.16280429,1.5,100,100,Urban,0,125.22,70.23875171,Dry,79.23619409,63.9066845,111,Rain,No,Overlea
23740,25.33814904,1.388932955,84.3308199,100,Urban,2,97.48,72.14266366,Dry,92.87525935,88.88551784,102,Overcast,No,Fortuna
29338,44.85273181,1.5,88.04147612,100,Urban,4,108.676,55.93283995,Dry,92.44970793,85.99206552,106,Clear,No,Lake City
54941,20,1.5,100,100,Urban,2,159.882,69.70801764,Dry,87.19796694,54.74608413,101,Clear,No,Borger
45103,45.26416176,1.5,100,100,Urban,1,140.206,60.42616076,Dry,93.99967477,55.58358619,95,Fog,No,Sylacauga
8569,47.69886028,1.319006818,31.01265539,47.62070441,Urban,0,67.138,46.75348257,Dry,60.49147056,97.29756814,203,Clear,No,Conneaut
13324,46.93849349,1.313351652,45.66128948,63.64236018,Urban,3,76.648,41.9981863,Dry,99.99365202,90.55939585,215,Fog,No,Escanaba
41901,23.08993928,1.5,100,100,Urban,4,133.802,59.3203817,Dry,69.67004739,51.99309867,93,Overcast,No,Justice
60280,42.21824992,1.5,100,100,Urban,2,170.56,66.19769153,Dry,81.80311303,59.88150024,96,Rain,No,Valley Falls
23612,45.54659971,1.147882176,70.88170199,100,Urban,3,97.224,28.95110119,Wet or damp,89.45549123,68.05366336,81,Clear,No,Patchogue
23137,48.49634258,1.194203903,77.50459462,100,Urban,0,96.274,56.75176574,Dry,73.83059933,75.09031061,91,Clear,Yes,Tehachapi
41162,55.03419662,1.5,100,100,Urban,4,132.324,72.87064296,Dry,85.11339322,81.51434027,112,Fog,No,Lake Tapps
38320,30.41157694,1.5,100,100,Urban,2,126.64,22.68320823,Wet or damp,71.46668485,73.16592428,113,Rain,No,West Plains
31627,42.59841591,1.5,100,100,Urban,2,113.254,44.6970839,Wet or damp,64.41354954,84.06554705,115,Rain,No,Mapleton
13099,43.14931076,1.334453687,45.73671708,62.0615841,Urban,0,76.198,76.82773886,Frost or ice,76.85590728,82.40805084,222,Clear,No,Río Grande
25452,20,1.5,79.56433926,100,Urban,2,100.904,37.56418913,Wet or damp,82.25987673,60.75915211,83,Rain,No,Baker
30939,30.35010984,1.5,93.19102532,100,Urban,0,111.878,39.41684079,Wet or damp,73.34951337,58.8917929,86,Overcast,No,Cedarburg
27515,44.88884946,1.5,92.32912293,100,Urban,2,105.03,64.44249415,Snow,89.5599598,84.81140321,96,Windy,No,Jefferson Hills
55839,42.58190463,1.5,100,100,Urban,1,161.678,41.32844071,Snow,88.65707954,71.06277358,81,Fog,No,Newman
14072,51.17510493,1.179145481,47.83610852,67.63380724,Urban,1,78.144,25.24678326,Wet or damp,81.016141,59.52568615,208,Clear,Yes,Crestwood
19807,39.92473569,1.022917608,58.58511211,97.06399183,Urban,0,89.614,63.40179883,Wet or damp,96.8476581,70.60441043,85,Clear,No,Fairfax Station
37349,30.93000017,1.5,100,100,Urban,2,124.698,53.88244991,Wet or damp,91.52850839,63.45764472,93,Fog,No,Webster
47359,41.37385837,1.5,100,100,Urban,1,144.718,59.62164485,Frost or ice,92.58673333,89.43745834,102,Clear,No,Nanakuli
10943,40.97210179,1.289850461,34.77572281,56.75959447,Urban,0,71.886,19.23424232,Frost or ice,65.27956094,60.16318762,180,Clear,No,Camp Verde
6785,29.75500419,1.308850508,22.28752373,32.75456289,Urban,1,63.57,15.46942087,Dry,72.50801005,98.93040643,199,Clear,No,Kewanee
12201,26.71272401,1.392587595,33.22066973,60.84327099,Urban,0,74.402,59.12347242,Wet or damp,75.66747508,82.42339447,193,Clear,No,Upper Montclair
29956,49.01030628,1.5,100,100,Urban,0,109.912,36.66771517,Dry,67.34638246,69.65596966,91,Clear,No,San Marino
19496,44.48294836,1.327764586,64.20217087,98.52600542,Urban,3,88.992,62.47241172,Wet or damp,69.33083439,91.55884943,95,Overcast,No,Streator
25970,43.88271212,1.5,94.35468249,100,Urban,3,101.94,77.78062824,Wet or damp,67.23916891,51.22513839,101,Fog,No,Grafton
45828,49.88823407,1.5,100,100,Urban,1,141.656,18.56789909,Dry,60.18056192,74.62210912,98,Rain,No,Herrin
21024,30.68185303,1.129890249,72.37624778,100,Urban,1,92.048,17.67356935,Dry,79.24343387,85.99390295,101,Clear,Yes,Effingham
19911,21.46767173,1.303064518,73.16218967,100,Urban,1,89.822,39.94616274,Wet or damp,70.93584608,81.22313069,110,Clear,No,East Renton Highlands
38595,47.65342629,1.5,100,100,Urban,2,127.19,54.47593562,Wet or damp,69.06637309,54.67702499,93,Clear,No,Maili
20235,51.79484534,1.169002072,68.72599337,96.23211553,Urban,1,90.47,41.61554655,Dry,97.66407758,86.52040422,95,Overcast,No,Beatrice
35900,39.91828718,1.5,100,100,Urban,0,121.8,39.56191645,Dry,68.85397879,54.08114543,100,Rain,No,Leeds
21996,29.56114721,1.241018656,65.85615964,100,Urban,0,93.992,58.42408338,Dry,97.31549574,93.49373234,107,Fog,No,El Campo
52196,21.29390722,1.5,100,100,Urban,3,154.392,52.35140172,Snow,98.79201978,86.90600046,100,Fog,No,Choctaw
40287,42.83291388,1.5,100,100,Urban,1,130.574,60.27807042,Dry,60.45973686,73.20201688,95,Fog,No,Rosaryville
24541,55.90869389,1.210912556,72.71510662,100,Urban,2,99.082,53.74618305,Wet or damp,90.87824294,50.63890733,108,Rain,No,Monfort Heights
25830,34.49684154,1.5,93.39379975,100,Urban,4,101.66,73.93773834,Wet or damp,64.71544937,75.85730047,112,Clear,No,McComb
12458,42.66942357,1.206963721,31.61505284,59.99449889,Urban,1,74.916,14.53904008,Wet or damp,69.98923138,91.3779353,203,Clear,No,Gig Harbor
15956,47.5788347,1.072662762,58.55110714,75.26902177,Urban,0,81.912,25.32388828,Dry,96.62335935,58.89989532,102,Clear,No,Milford
45120,44.07610201,1.5,100,100,Urban,2,140.24,69.09317158,Dry,67.1770442,58.70548512,107,Clear,No,Gardnerville Ranchos
21473,35.48763442,1.142424346,75.86210255,100,Urban,3,92.946,59.25358984,Wet or damp,81.39021653,93.41700807,119,Windy,No,Tamalpais-Homestead Valley
21876,33.50781851,1.196028021,68.82101609,100,Urban,0,93.752,30.05201434,Dry,66.78003981,88.27801313,97,Overcast,No,Macedonia
25327,25.53373247,1.5,82.54397461,100,Urban,3,100.654,51.48896883,Wet or damp,78.41897155,71.40264298,97,Clear,No,Scotts Valley
15092,39.06545077,1.338513392,41.18622289,75.53206934,Urban,1,80.184,29.30557353,Wet or damp,96.79680873,54.07348117,103,Clear,Yes,Gardere
46639,25.78076792,1.5,100,100,Urban,1,143.278,41.98519247,Dry,81.97219926,72.93477701,97,Rain,No,Big Lake
25016,38.83095028,1.5,83.64485009,100,Urban,5,100.032,68.08919926,Frost or ice,89.86184775,88.57126439,87,Clear,No,Dent
11758,50.07884901,1.133650975,32.08303137,59.15119627,Urban,1,73.516,17.23160688,Wet or damp,69.17399096,85.70333716,221,Clear,No,Yeadon
15962,31.1065758,1.131811617,58.590261,76.52723734,Urban,2,81.924,17.43041239,Wet or damp,83.01628956,91.04656859,94,Rain,No,St. Peter
